5*6*(3+13)	[3, 5, 6, 13]	480
5*8*(3+9)	[3, 5, 8, 9]	480
3*10*(5+11)	[3, 5, 10, 11]	480
6*8*(3+7)	[3, 6, 7, 8]	480
3*8*(6+14)	[3, 6, 8, 14]	480
3*8*(7+13)	[3, 7, 8, 13]	480
3*10*(7+9)	[3, 7, 9, 10]	480
3*8*(9+11)	[3, 8, 9, 11]	480
5*6*(4+12)	[4, 5, 6, 12]	480
4*10*(5+7)	[4, 5, 7, 10]	480
4*8*(5+10)	[4, 5, 8, 10]	480
4*5*(10+14)	[4, 5, 10, 14]	480
4*5*(11+13)	[4, 5, 11, 13]	480
4*6*(7+13)	[4, 6, 7, 13]	480
4*8*(6+9)	[4, 6, 8, 9]	480
4*6*(8+12)	[4, 6, 8, 12]	480
4*6*(9+11)	[4, 6, 9, 11]	480
5*6*(7+9)	[5, 6, 7, 9]	480
4*9*13+12	[4, 9, 12, 13]	480
(2*13+14)*12	[2, 12, 13, 14]	480
(9*13+3)*4	[3, 4, 9, 13]	480
(12*13+4)*3	[3, 4, 12, 13]	480
(5*9+3)*10	[3, 5, 9, 10]	480
(7*11+3)*6	[3, 6, 7, 11]	480
(3*14+6)*10	[3, 6, 10, 14]	480
(11*14+6)*3	[3, 6, 11, 14]	480
(3*11+7)*12	[3, 7, 11, 12]	480
(3*13+9)*10	[3, 9, 10, 13]	480
(3*9+13)*12	[3, 9, 12, 13]	480
(4*9+12)*10	[4, 9, 10, 12]	480
(9*10+6)*5	[5, 6, 9, 10]	480
(5*6+10)*12	[5, 6, 10, 12]	480
(5*14+10)*6	[5, 6, 10, 14]	480
(6*14+12)*5	[5, 6, 12, 14]	480
(5*7+13)*10	[5, 7, 10, 13]	480
(11+12+14)*13	[11, 12, 13, 14]	481
(5*7+2)*13	[2, 5, 7, 13]	481
(2*14+9)*13	[2, 9, 13, 14]	481
(3*11+4)*13	[3, 4, 11, 13]	481
(3*10+7)*13	[3, 7, 10, 13]	481
(3*9+10)*13	[3, 9, 10, 13]	481
(4*8+5)*13	[4, 5, 8, 13]	481
(4*7+9)*13	[4, 7, 9, 13]	481
(5*6+7)*13	[5, 6, 7, 13]	481
4*10*12+2	[2, 4, 10, 12]	482
5*8*12+2	[2, 5, 8, 12]	482
6*8*10+2	[2, 6, 8, 10]	482
3*12*13+14	[3, 12, 13, 14]	482
4*9*13+14	[4, 9, 13, 14]	482
(7+14)*(10+13)	[7, 10, 13, 14]	483
(7+14)*(11+12)	[7, 11, 12, 14]	483
(8+13)*(9+14)	[8, 9, 13, 14]	483
(8+13)*(11+12)	[8, 11, 12, 13]	483
(9+14)*(10+11)	[9, 10, 11, 14]	483
(9+12)*(10+13)	[9, 10, 12, 13]	483
3*7*(9+14)	[3, 7, 9, 14]	483
3*7*(10+13)	[3, 7, 10, 13]	483
3*7*(11+12)	[3, 7, 11, 12]	483
4*10*12+3	[3, 4, 10, 12]	483
5*8*12+3	[3, 5, 8, 12]	483
6*8*10+3	[3, 6, 8, 10]	483
(12*13+5)*3	[3, 5, 12, 13]	483
(6*11+3)*7	[3, 6, 7, 11]	483
(11*14+7)*3	[3, 7, 11, 14]	483
(5*13+4)*7	[4, 5, 7, 13]	483
(4*14+13)*7	[4, 7, 13, 14]	483
(5*12+9)*7	[5, 7, 9, 12]	483
(5*11+14)*7	[5, 7, 11, 14]	483
(6*10+9)*7	[6, 7, 9, 10]	483
(8+14)*(9+13)	[8, 9, 13, 14]	484
(8+14)*(10+12)	[8, 10, 12, 14]	484
(9+13)*(10+12)	[9, 10, 12, 13]	484
4*11*(2+9)	[2, 4, 9, 11]	484
2*11*(8+14)	[2, 8, 11, 14]	484
2*11*(9+13)	[2, 9, 11, 13]	484
2*11*(10+12)	[2, 10, 11, 12]	484
4*11*(3+8)	[3, 4, 8, 11]	484
4*11*(5+6)	[4, 5, 6, 11]	484
5*8*12+4	[4, 5, 8, 12]	484
6*8*10+4	[4, 6, 8, 10]	484
(3*14+2)*11	[2, 3, 11, 14]	484
(6*7+2)*11	[2, 6, 7, 11]	484
(3*13+5)*11	[3, 5, 11, 13]	484
(3*12+8)*11	[3, 8, 11, 12]	484
(3*10+14)*11	[3, 10, 11, 14]	484
(5*8+4)*11	[4, 5, 8, 11]	484
(4*9+8)*11	[4, 8, 9, 11]	484
(8*14+9)*4	[4, 8, 9, 14]	484
(4*8+12)*11	[4, 8, 11, 12]	484
(9*12+13)*4	[4, 9, 12, 13]	484
(5*6+14)*11	[5, 6, 11, 14]	484
(5*7+9)*11	[5, 7, 9, 11]	484
4*10*12+5	[4, 5, 10, 12]	485
6*8*10+5	[5, 6, 8, 10]	485
(7*13+6)*5	[5, 6, 7, 13]	485
(6*14+13)*5	[5, 6, 13, 14]	485
(9*10+7)*5	[5, 7, 9, 10]	485
(7*12+13)*5	[5, 7, 12, 13]	485
(8*11+9)*5	[5, 8, 9, 11]	485
(6+12)*(13+14)	[6, 12, 13, 14]	486
(7+11)*(13+14)	[7, 11, 13, 14]	486
(8+10)*(13+14)	[8, 10, 13, 14]	486
6*9*(2+7)	[2, 6, 7, 9]	486
2*9*(13+14)	[2, 9, 13, 14]	486
3*9*(4+14)	[3, 4, 9, 14]	486
3*9*(5+13)	[3, 5, 9, 13]	486
3*9*(6+12)	[3, 6, 9, 12]	486
3*6*(13+14)	[3, 6, 13, 14]	486
3*9*(7+11)	[3, 7, 9, 11]	486
3*9*(8+10)	[3, 8, 9, 10]	486
6*9*(4+5)	[4, 5, 6, 9]	486
4*10*12+6	[4, 6, 10, 12]	486
5*8*12+6	[5, 6, 8, 12]	486
(4*13+2)*9	[2, 4, 9, 13]	486
(12*13+6)*3	[3, 6, 12, 13]	486
(11*14+8)*3	[3, 8, 11, 14]	486
(3*14+12)*9	[3, 9, 12, 14]	486
(5*10+4)*9	[4, 5, 9, 10]	486
(7*11+4)*6	[4, 6, 7, 11]	486
(4*12+6)*9	[4, 6, 9, 12]	486
(4*11+10)*9	[4, 9, 10, 11]	486
(4*10+14)*9	[4, 9, 10, 14]	486
(5*14+11)*6	[5, 6, 11, 14]	486
(5*8+14)*9	[5, 8, 9, 14]	486
(6*7+12)*9	[6, 7, 9, 12]	486
(7*10+11)*6	[6, 7, 10, 11]	486
4*10*12+7	[4, 7, 10, 12]	487
5*8*12+7	[5, 7, 8, 12]	487
6*8*10+7	[6, 7, 8, 10]	487
4*10*12+8	[4, 8, 10, 12]	488
(10*12+2)*4	[2, 4, 10, 12]	488
(4*14+5)*8	[4, 5, 8, 14]	488
(9*13+5)*4	[4, 5, 9, 13]	488
(4*13+9)*8	[4, 8, 9, 13]	488
(8*14+10)*4	[4, 8, 10, 14]	488
(4*12+13)*8	[4, 8, 12, 13]	488
(9*12+14)*4	[4, 9, 12, 14]	488
(10*11+12)*4	[4, 10, 11, 12]	488
(5*11+6)*8	[5, 6, 8, 11]	488
(5*10+11)*8	[5, 8, 10, 11]	488
(6*9+7)*8	[6, 7, 8, 9]	488
4*10*12+9	[4, 9, 10, 12]	489
5*8*12+9	[5, 8, 9, 12]	489
6*8*10+9	[6, 8, 9, 10]	489
(12*13+7)*3	[3, 7, 12, 13]	489
(11*14+9)*3	[3, 9, 11, 14]	489
7*14*(2+3)	[2, 3, 7, 14]	490
7*10*(2+5)	[2, 5, 7, 10]	490
5*7*(2+12)	[2, 5, 7, 12]	490
5*14*(3+4)	[3, 4, 5, 14]	490
7*10*(3+4)	[3, 4, 7, 10]	490
5*7*(3+11)	[3, 5, 7, 11]	490
5*7*(4+10)	[4, 5, 7, 10]	490
5*7*(6+8)	[5, 6, 7, 8]	490
5*8*12+10	[5, 8, 10, 12]	490
(10+12+13)*14	[10, 12, 13, 14]	490
(3*11+2)*14	[2, 3, 11, 14]	490
(8*12+2)*5	[2, 5, 8, 12]	490
(2*13+9)*14	[2, 9, 13, 14]	490
(2*12+11)*14	[2, 11, 12, 14]	490
(2*11+13)*14	[2, 11, 13, 14]	490
(4*8+3)*14	[3, 4, 8, 14]	490
(3*10+5)*14	[3, 5, 10, 14]	490
(3*14+7)*10	[3, 7, 10, 14]	490
(3*9+8)*14	[3, 8, 9, 14]	490
(3*8+11)*14	[3, 8, 11, 14]	490
(3*12+13)*10	[3, 10, 12, 13]	490
(5*9+4)*10	[4, 5, 9, 10]	490
(4*11+5)*10	[4, 5, 10, 11]	490
(6*11+4)*7	[4, 6, 7, 11]	490
(4*6+11)*14	[4, 6, 11, 14]	490
(4*9+13)*10	[4, 9, 10, 13]	490
(5*12+10)*7	[5, 7, 10, 12]	490
(5*7+14)*10	[5, 7, 10, 14]	490
(7*12+14)*5	[5, 7, 12, 14]	490
(5*8+9)*10	[5, 8, 9, 10]	490
(9*10+8)*5	[5, 8, 9, 10]	490
(8*11+10)*5	[5, 8, 10, 11]	490
4*10*12+11	[4, 10, 11, 12]	491
5*8*12+11	[5, 8, 11, 12]	491
6*8*10+11	[6, 8, 10, 11]	491
5*7*14+2	[2, 5, 7, 14]	492
6*8*10+12	[6, 8, 10, 12]	492
(3*13+2)*12	[2, 3, 12, 13]	492
(8*10+2)*6	[2, 6, 8, 10]	492
(2*14+13)*12	[2, 12, 13, 14]	492
(10*12+3)*4	[3, 4, 10, 12]	492
(3*11+8)*12	[3, 8, 11, 12]	492
(12*13+8)*3	[3, 8, 12, 13]	492
(3*9+14)*12	[3, 9, 12, 14]	492
(3*10+11)*12	[3, 10, 11, 12]	492
(11*14+10)*3	[3, 10, 11, 14]	492
(4*9+5)*12	[4, 5, 9, 12]	492
(9*13+6)*4	[4, 6, 9, 13]	492
(4*7+13)*12	[4, 7, 12, 13]	492
(4*8+9)*12	[4, 8, 9, 12]	492
(8*14+11)*4	[4, 8, 11, 14]	492
(10*11+13)*4	[4, 10, 11, 13]	492
(7*11+5)*6	[5, 6, 7, 11]	492
(5*7+6)*12	[5, 6, 7, 12]	492
(5*6+11)*12	[5, 6, 11, 12]	492
(5*14+12)*6	[5, 6, 12, 14]	492
(7*10+12)*6	[6, 7, 10, 12]	492
(8*9+10)*6	[6, 8, 9, 10]	492
5*7*14+3	[3, 5, 7, 14]	493
4*10*12+13	[4, 10, 12, 13]	493
5*8*12+13	[5, 8, 12, 13]	493
6*8*10+13	[6, 8, 10, 13]	493
(6+13)*(12+14)	[6, 12, 13, 14]	494
(8+11)*(12+14)	[8, 11, 12, 14]	494
(9+10)*(12+14)	[9, 10, 12, 14]	494
2*13*(5+14)	[2, 5, 13, 14]	494
2*13*(7+12)	[2, 7, 12, 13]	494
2*13*(8+11)	[2, 8, 11, 13]	494
2*13*(9+10)	[2, 9, 10, 13]	494
5*7*14+4	[4, 5, 7, 14]	494
4*10*12+14	[4, 10, 12, 14]	494
5*8*12+14	[5, 8, 12, 14]	494
6*8*10+14	[6, 8, 10, 14]	494
(3*12+2)*13	[2, 3, 12, 13]	494
(4*9+2)*13	[2, 4, 9, 13]	494
(2*14+10)*13	[2, 10, 13, 14]	494
(2*12+14)*13	[2, 12, 13, 14]	494
(5*7+3)*13	[3, 5, 7, 13]	494
(3*11+5)*13	[3, 5, 11, 13]	494
(3*10+8)*13	[3, 8, 10, 13]	494
(3*8+14)*13	[3, 8, 13, 14]	494
(3*9+11)*13	[3, 9, 11, 13]	494
(4*8+6)*13	[4, 6, 8, 13]	494
(4*6+14)*13	[4, 6, 13, 14]	494
(4*7+10)*13	[4, 7, 10, 13]	494
(5*6+8)*13	[5, 6, 8, 13]	494
9*11*(2+3)	[2, 3, 9, 11]	495
3*11*(2+13)	[2, 3, 11, 13]	495
5*11*(2+7)	[2, 5, 7, 11]	495
5*11*(3+6)	[3, 5, 6, 11]	495
5*9*(3+8)	[3, 5, 8, 9]	495
3*11*(5+10)	[3, 5, 10, 11]	495
3*11*(6+9)	[3, 6, 9, 11]	495
3*11*(7+8)	[3, 7, 8, 11]	495
5*9*(4+7)	[4, 5, 7, 9]	495
(4*13+3)*9	[3, 4, 9, 13]	495
(8*12+3)*5	[3, 5, 8, 12]	495
(6*7+3)*11	[3, 6, 7, 11]	495
(3*13+6)*11	[3, 6, 11, 13]	495
(3*12+9)*11	[3, 9, 11, 12]	495
(12*13+9)*3	[3, 9, 12, 13]	495
(3*14+13)*9	[3, 9, 13, 14]	495
(4*10+5)*11	[4, 5, 10, 11]	495
(4*12+7)*9	[4, 7, 9, 12]	495
(4*8+13)*11	[4, 8, 11, 13]	495
(7*13+8)*5	[5, 7, 8, 13]	495
(5*7+10)*11	[5, 7, 10, 11]	495
(6*8+7)*9	[6, 7, 8, 9]	495
(6*7+13)*9	[6, 7, 9, 13]	495
5*7*14+6	[5, 6, 7, 14]	496
(5*12+2)*8	[2, 5, 8, 12]	496
(6*10+2)*8	[2, 6, 8, 10]	496
(4*14+6)*8	[4, 6, 8, 14]	496
(9*13+7)*4	[4, 7, 9, 13]	496
(4*13+10)*8	[4, 8, 10, 13]	496
(4*12+14)*8	[4, 8, 12, 14]	496
(8*14+12)*4	[4, 8, 12, 14]	496
(10*11+14)*4	[4, 10, 11, 14]	496
(5*11+7)*8	[5, 7, 8, 11]	496
(5*10+12)*8	[5, 8, 10, 12]	496
5*9*11+2	[2, 5, 9, 11]	497
(6*11+5)*7	[5, 6, 7, 11]	497
(5*13+6)*7	[5, 6, 7, 13]	497
(5*12+11)*7	[5, 7, 11, 12]	497
(6*10+11)*7	[6, 7, 10, 11]	497
5*9*11+3	[3, 5, 9, 11]	498
5*7*14+8	[5, 7, 8, 14]	498
(8*10+3)*6	[3, 6, 8, 10]	498
(12*13+10)*3	[3, 10, 12, 13]	498
(11*14+12)*3	[3, 11, 12, 14]	498
(5*14+13)*6	[5, 6, 13, 14]	498
(7*10+13)*6	[6, 7, 10, 13]	498
(8*9+11)*6	[6, 8, 9, 11]	498
5*9*11+4	[4, 5, 9, 11]	499
5*7*14+9	[5, 7, 9, 14]	499
(6+14)*(12+13)	[6, 12, 13, 14]	500
(7+13)*(11+14)	[7, 11, 13, 14]	500
(8+12)*(11+14)	[8, 11, 12, 14]	500
(9+11)*(12+13)	[9, 11, 12, 13]	500
5*10*(2+8)	[2, 5, 8, 10]	500
2*10*(11+14)	[2, 10, 11, 14]	500
2*10*(12+13)	[2, 10, 12, 13]	500
5*10*(3+7)	[3, 5, 7, 10]	500
5*10*(4+6)	[4, 5, 6, 10]	500
4*5*(11+14)	[4, 5, 11, 14]	500
4*5*(12+13)	[4, 5, 12, 13]	500
5*7*14+10	[5, 7, 10, 14]	500
(4*12+2)*10	[2, 4, 10, 12]	500
(7*14+2)*5	[2, 5, 7, 14]	500
(6*8+2)*10	[2, 6, 8, 10]	500
(3*14+8)*10	[3, 8, 10, 14]	500
(3*13+11)*10	[3, 10, 11, 13]	500
(3*12+14)*10	[3, 10, 12, 14]	500
(8*12+4)*5	[4, 5, 8, 12]	500
(10*12+5)*4	[4, 5, 10, 12]	500
(4*11+6)*10	[4, 6, 10, 11]	500
(9*13+8)*4	[4, 8, 9, 13]	500
(8*14+13)*4	[4, 8, 13, 14]	500
(4*9+14)*10	[4, 9, 10, 14]	500
(7*13+9)*5	[5, 7, 9, 13]	500
(8*11+12)*5	[5, 8, 11, 12]	500
(6*7+8)*10	[6, 7, 8, 10]	500
5*9*11+6	[5, 6, 9, 11]	501
5*7*14+11	[5, 7, 11, 14]	501
(12*13+11)*3	[3, 11, 12, 13]	501
(11*14+13)*3	[3, 11, 13, 14]	501
5*9*11+7	[5, 7, 9, 11]	502
5*7*14+12	[5, 7, 12, 14]	502
5*7*14+13	[5, 7, 13, 14]	503
5*9*11+8	[5, 8, 9, 11]	503
2*3*6*14	[2, 3, 6, 14]	504
2*3*7*12	[2, 3, 7, 12]	504
2*4*7*9	[2, 4, 7, 9]	504
3*4*6*7	[3, 4, 6, 7]	504
(7+14)*(11+13)	[7, 11, 13, 14]	504
(8+13)*(10+14)	[8, 10, 13, 14]	504
(9+12)*(10+14)	[9, 10, 12, 14]	504
(9+12)*(11+13)	[9, 11, 12, 13]	504
3*14*(2+10)	[2, 3, 10, 14]	504
6*14*(2+4)	[2, 4, 6, 14]	504
7*12*(2+4)	[2, 4, 7, 12]	504
4*14*(2+7)	[2, 4, 7, 14]	504
4*9*(2+12)	[2, 4, 9, 12]	504
6*12*(2+5)	[2, 5, 6, 12]	504
8*9*(2+5)	[2, 5, 8, 9]	504
2*14*(5+13)	[2, 5, 13, 14]	504
7*9*(2+6)	[2, 6, 7, 9]	504
6*7*(2+10)	[2, 6, 7, 10]	504
2*14*(6+12)	[2, 6, 12, 14]	504
2*14*(7+11)	[2, 7, 11, 14]	504
2*12*(7+14)	[2, 7, 12, 14]	504
2*14*(8+10)	[2, 8, 10, 14]	504
2*12*(8+13)	[2, 8, 12, 13]	504
2*12*(10+11)	[2, 10, 11, 12]	504
6*12*(3+4)	[3, 4, 6, 12]	504
4*14*(3+6)	[3, 4, 6, 14]	504
8*9*(3+4)	[3, 4, 8, 9]	504
3*14*(4+8)	[3, 4, 8, 14]	504
4*9*(3+11)	[3, 4, 9, 11]	504
3*12*(4+10)	[3, 4, 10, 12]	504
7*9*(3+5)	[3, 5, 7, 9]	504
3*14*(5+7)	[3, 5, 7, 14]	504
3*12*(5+9)	[3, 5, 9, 12]	504
7*8*(3+6)	[3, 6, 7, 8]	504
6*7*(3+9)	[3, 6, 7, 9]	504
3*12*(6+8)	[3, 6, 8, 12]	504
3*8*(7+14)	[3, 7, 8, 14]	504
3*7*(10+14)	[3, 7, 10, 14]	504
3*7*(11+13)	[3, 7, 11, 13]	504
3*8*(9+12)	[3, 8, 9, 12]	504
3*8*(10+11)	[3, 8, 10, 11]	504
7*8*(4+5)	[4, 5, 7, 8]	504
4*7*(5+13)	[4, 5, 7, 13]	504
6*7*(4+8)	[4, 6, 7, 8]	504
4*7*(6+12)	[4, 6, 7, 12]	504
4*6*(7+14)	[4, 6, 7, 14]	504
4*9*(6+8)	[4, 6, 8, 9]	504
4*6*(8+13)	[4, 6, 8, 13]	504
4*6*(9+12)	[4, 6, 9, 12]	504
4*6*(10+11)	[4, 6, 10, 11]	504
4*7*(8+10)	[4, 7, 8, 10]	504
(11+12+13)*14	[11, 12, 13, 14]	504
(4*10+2)*12	[2, 4, 10, 12]	504
(5*14+2)*7	[2, 5, 7, 14]	504
(5*8+2)*12	[2, 5, 8, 12]	504
(2*13+10)*14	[2, 10, 13, 14]	504
(5*12+3)*8	[3, 5, 8, 12]	504
(6*10+3)*8	[3, 6, 8, 10]	504
(3*10+6)*14	[3, 6, 10, 14]	504
(3*8+12)*14	[3, 8, 12, 14]	504
(3*11+9)*12	[3, 9, 11, 12]	504
(8*10+4)*6	[4, 6, 8, 10]	504
(4*9+6)*12	[4, 6, 9, 12]	504
(10*12+6)*4	[4, 6, 10, 12]	504
(4*6+12)*14	[4, 6, 12, 14]	504
(4*7+8)*14	[4, 7, 8, 14]	504
(4*14+7)*8	[4, 7, 8, 14]	504
(4*7+14)*12	[4, 7, 12, 14]	504
(4*12+8)*9	[4, 8, 9, 12]	504
(4*8+10)*12	[4, 8, 10, 12]	504
(4*13+11)*8	[4, 8, 11, 13]	504
(4*11+12)*9	[4, 9, 11, 12]	504
(5*10+6)*9	[5, 6, 9, 10]	504
(5*10+13)*8	[5, 8, 10, 13]	504
(6*7+14)*9	[6, 7, 9, 14]	504
(6*10+12)*7	[6, 7, 10, 12]	504
(7*10+14)*6	[6, 7, 10, 14]	504
(8*9+12)*6	[6, 8, 9, 12]	504
5*9*11+10	[5, 9, 10, 11]	505
(9*11+2)*5	[2, 5, 9, 11]	505
(7*14+3)*5	[3, 5, 7, 14]	505
(7*13+10)*5	[5, 7, 10, 13]	505
(8*11+13)*5	[5, 8, 11, 13]	505
(9*10+11)*5	[5, 9, 10, 11]	505
(8+14)*(10+13)	[8, 10, 13, 14]	506
(8+14)*(11+12)	[8, 11, 12, 14]	506
(9+14)*(10+12)	[9, 10, 12, 14]	506
(9+13)*(11+12)	[9, 11, 12, 13]	506
2*11*(9+14)	[2, 9, 11, 14]	506
2*11*(10+13)	[2, 10, 11, 13]	506
3*12*14+2	[2, 3, 12, 14]	506
4*9*14+2	[2, 4, 9, 14]	506
6*7*12+2	[2, 6, 7, 12]	506
7*8*9+2	[2, 7, 8, 9]	506
(3*14+4)*11	[3, 4, 11, 14]	506
(3*13+7)*11	[3, 7, 11, 13]	506
(3*12+10)*11	[3, 10, 11, 12]	506
(6*7+4)*11	[4, 6, 7, 11]	506
(4*10+6)*11	[4, 6, 10, 11]	506
(4*8+14)*11	[4, 8, 11, 14]	506
(4*9+10)*11	[4, 9, 10, 11]	506
(5*8+6)*11	[5, 6, 8, 11]	506
3*13*(2+11)	[2, 3, 11, 13]	507
3*13*(4+9)	[3, 4, 9, 13]	507
3*13*(5+8)	[3, 5, 8, 13]	507
3*13*(6+7)	[3, 6, 7, 13]	507
4*9*14+3	[3, 4, 9, 14]	507
6*7*12+3	[3, 6, 7, 12]	507
7*8*9+3	[3, 7, 8, 9]	507
5*9*11+12	[5, 9, 11, 12]	507
(2*14+11)*13	[2, 11, 13, 14]	507
(4*9+3)*13	[3, 4, 9, 13]	507
(3*11+6)*13	[3, 6, 11, 13]	507
(3*10+9)*13	[3, 9, 10, 13]	507
(3*9+12)*13	[3, 9, 12, 13]	507
(5*7+4)*13	[4, 5, 7, 13]	507
(4*8+7)*13	[4, 7, 8, 13]	507
(4*7+11)*13	[4, 7, 11, 13]	507
(5*6+9)*13	[5, 6, 9, 13]	507
3*12*14+4	[3, 4, 12, 14]	508
6*7*12+4	[4, 6, 7, 12]	508
7*8*9+4	[4, 7, 8, 9]	508
5*9*11+13	[5, 9, 11, 13]	508
(10*12+7)*4	[4, 7, 10, 12]	508
(9*13+10)*4	[4, 9, 10, 13]	508
3*12*14+5	[3, 5, 12, 14]	509
4*9*14+5	[4, 5, 9, 14]	509
6*7*12+5	[5, 6, 7, 12]	509
7*8*9+5	[5, 7, 8, 9]	509
5*9*11+14	[5, 9, 11, 14]	509
3*10*(4+13)	[3, 4, 10, 13]	510
5*6*(3+14)	[3, 5, 6, 14]	510
3*10*(5+12)	[3, 5, 10, 12]	510
3*10*(6+11)	[3, 6, 10, 11]	510
3*10*(8+9)	[3, 8, 9, 10]	510
5*6*(4+13)	[4, 5, 6, 13]	510
5*6*(7+10)	[5, 6, 7, 10]	510
5*6*(8+9)	[5, 6, 8, 9]	510
3*12*14+6	[3, 6, 12, 14]	510
4*9*14+6	[4, 6, 9, 14]	510
7*8*9+6	[6, 7, 8, 9]	510
(12*14+2)*3	[2, 3, 12, 14]	510
(4*12+3)*10	[3, 4, 10, 12]	510
(9*11+3)*5	[3, 5, 9, 11]	510
(6*8+3)*10	[3, 6, 8, 10]	510
(3*14+9)*10	[3, 9, 10, 14]	510
(3*13+12)*10	[3, 10, 12, 13]	510
(12*13+14)*3	[3, 12, 13, 14]	510
(7*14+4)*5	[4, 5, 7, 14]	510
(4*11+7)*10	[4, 7, 10, 11]	510
(8*10+5)*6	[5, 6, 8, 10]	510
(8*12+6)*5	[5, 6, 8, 12]	510
(5*9+6)*10	[5, 6, 9, 10]	510
(7*13+11)*5	[5, 7, 11, 13]	510
(5*8+11)*10	[5, 8, 10, 11]	510
(8*11+14)*5	[5, 8, 11, 14]	510
(9*10+12)*5	[5, 9, 10, 12]	510
(7*11+8)*6	[6, 7, 8, 11]	510
(6*7+9)*10	[6, 7, 9, 10]	510
(8*9+13)*6	[6, 8, 9, 13]	510
3*12*14+7	[3, 7, 12, 14]	511
4*9*14+7	[4, 7, 9, 14]	511
(5*14+3)*7	[3, 5, 7, 14]	511
(5*13+8)*7	[5, 7, 8, 13]	511
(5*12+13)*7	[5, 7, 12, 13]	511
(6*10+13)*7	[6, 7, 10, 13]	511
4*8*(2+14)	[2, 4, 8, 14]	512
4*8*(3+13)	[3, 4, 8, 13]	512
4*8*(5+11)	[4, 5, 8, 11]	512
4*8*(6+10)	[4, 6, 8, 10]	512
4*8*(7+9)	[4, 7, 8, 9]	512
3*12*14+8	[3, 8, 12, 14]	512
4*9*14+8	[4, 8, 9, 14]	512
6*7*12+8	[6, 7, 8, 12]	512
(9*14+2)*4	[2, 4, 9, 14]	512
(5*12+4)*8	[4, 5, 8, 12]	512
(6*10+4)*8	[4, 6, 8, 10]	512
(10*12+8)*4	[4, 8, 10, 12]	512
(4*13+12)*8	[4, 8, 12, 13]	512
(9*13+11)*4	[4, 9, 11, 13]	512
(5*11+9)*8	[5, 8, 9, 11]	512
(5*10+14)*8	[5, 8, 10, 14]	512
(6*9+10)*8	[6, 8, 9, 10]	512
(7+12)*(13+14)	[7, 12, 13, 14]	513
(8+11)*(13+14)	[8, 11, 13, 14]	513
(9+10)*(13+14)	[9, 10, 13, 14]	513
3*9*(5+14)	[3, 5, 9, 14]	513
3*9*(6+13)	[3, 6, 9, 13]	513
3*9*(7+12)	[3, 7, 9, 12]	513
3*9*(8+11)	[3, 8, 9, 11]	513
3*12*14+9	[3, 9, 12, 14]	513
6*7*12+9	[6, 7, 9, 12]	513
(5*11+2)*9	[2, 5, 9, 11]	513
(4*13+5)*9	[4, 5, 9, 13]	513
(4*11+13)*9	[4, 9, 11, 13]	513
(5*10+7)*9	[5, 7, 9, 10]	513
3*12*14+10	[3, 10, 12, 14]	514
4*9*14+10	[4, 9, 10, 14]	514
6*7*12+10	[6, 7, 10, 12]	514
7*8*9+10	[7, 8, 9, 10]	514
3*12*14+11	[3, 11, 12, 14]	515
4*9*14+11	[4, 9, 11, 14]	515
6*7*12+11	[6, 7, 11, 12]	515
7*8*9+11	[7, 8, 9, 11]	515
(9*11+4)*5	[4, 5, 9, 11]	515
(8*12+7)*5	[5, 7, 8, 12]	515
(7*13+12)*5	[5, 7, 12, 13]	515
(9*10+13)*5	[5, 9, 10, 13]	515
4*9*14+12	[4, 9, 12, 14]	516
7*8*9+12	[7, 8, 9, 12]	516
(7*12+2)*6	[2, 6, 7, 12]	516
(9*14+3)*4	[3, 4, 9, 14]	516
(4*10+3)*12	[3, 4, 10, 12]	516
(3*13+4)*12	[3, 4, 12, 13]	516
(12*14+4)*3	[3, 4, 12, 14]	516
(5*8+3)*12	[3, 5, 8, 12]	516
(3*11+10)*12	[3, 10, 11, 12]	516
(3*10+13)*12	[3, 10, 12, 13]	516
(4*9+7)*12	[4, 7, 9, 12]	516
(4*8+11)*12	[4, 8, 11, 12]	516
(10*12+9)*4	[4, 9, 10, 12]	516
(9*13+12)*4	[4, 9, 12, 13]	516
(5*6+13)*12	[5, 6, 12, 13]	516
(5*7+8)*12	[5, 7, 8, 12]	516
(7*11+9)*6	[6, 7, 9, 11]	516
(8*9+14)*6	[6, 8, 9, 14]	516
3*12*14+13	[3, 12, 13, 14]	517
4*9*14+13	[4, 9, 13, 14]	517
6*7*12+13	[6, 7, 12, 13]	517
7*8*9+13	[7, 8, 9, 13]	517
(5*9+2)*11	[2, 5, 9, 11]	517
(3*14+5)*11	[3, 5, 11, 14]	517
(3*13+8)*11	[3, 8, 11, 13]	517
(4*10+7)*11	[4, 7, 10, 11]	517
(6*7+5)*11	[5, 6, 7, 11]	517
(5*8+7)*11	[5, 7, 8, 11]	517
(5*7+12)*11	[5, 7, 11, 12]	517
6*7*12+14	[6, 7, 12, 14]	518
7*8*9+14	[7, 8, 9, 14]	518
(5*7+2)*14	[2, 5, 7, 14]	518
(6*12+2)*7	[2, 6, 7, 12]	518
(8*9+2)*7	[2, 7, 8, 9]	518
(2*13+11)*14	[2, 11, 13, 14]	518
(2*12+13)*14	[2, 12, 13, 14]	518
(3*11+4)*14	[3, 4, 11, 14]	518
(3*10+7)*14	[3, 7, 10, 14]	518
(3*8+13)*14	[3, 8, 13, 14]	518
(3*9+10)*14	[3, 9, 10, 14]	518
(5*14+4)*7	[4, 5, 7, 14]	518
